Commodity,CommodityId,Category,CategoryId,Item,Item2,ItemId,Units,UnitsAbr,UnitsId,Region,RegionId,Country,CountryId,Year,Value,SurveyBaseYear,Note,Order,Size,SizeId
Oats,40,Operating costs,2,Chemicals,Chemicals,620,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,5.23,Base survey of 2015,,770,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,7.44,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,10.7,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,7.44,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,8.97,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,9.18,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,9.24,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,9.15,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,9.53,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,9.04,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,10.17,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,9.72,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,9.67,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,10.01,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,9.9,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,10.3,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,10.36,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,10.52,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,11,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2007,11.55,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,12.52,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,12.61,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,12.61,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2011,12.87,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2012,13.23,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2013,13.75,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2014,14.18,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2015,9.85,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2016,9.83,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2017,10.07,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2018,9.98,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2019,10.43,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2020,10.54,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2005,10.03,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2006,10.49,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2007,11.01,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2008,11.94,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2009,12.02,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2010,12.02,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2011,12.27,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2012,12.81,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2013,13.11,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2014,13.52,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2015,11.87,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2016,11.85,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2017,12.14,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2018,12.03,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2019,12.57,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2020,12.7,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2005,2.34,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2006,2.45,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2007,2.57,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2008,2.78,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2009,2.8,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2010,2.8,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2011,2.86,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2012,2.94,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2013,3.06,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2014,3.15,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2015,7.48,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2016,7.47,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2017,7.65,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2018,7.58,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2019,7.92,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2020,8,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,2.55,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,2.67,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,2.8,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,3.03,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2009,3.06,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2010,3.06,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2011,3.12,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2012,3.21,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2013,3.33,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2014,3.44,Base survey of 2005,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2015,8.73,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2016,8.71,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2017,8.93,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2018,8.85,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2019,9.25,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,Custom services,Custom services,700,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,9.34,Base survey of 2015,,830,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,14.79,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,20.23,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,17.24,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,23.27,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,15.53,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,19.38,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,24.36,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,24.2,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,23.35,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,24.06,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,18.68,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,15.84,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,18.17,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,19.48,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,21.19,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,17.62,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,14.63,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,16.19,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2007,17.88,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,23.3,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,15.44,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,19.24,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2011,24.52,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2012,24.27,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2013,24.03,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2014,24,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2015,17.16,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2016,15.03,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2017,17.08,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2018,18.35,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2019,19.89,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2020,16.78,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2005,17.93,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2006,19.84,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2007,21.91,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2008,28.56,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2009,18.93,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2010,23.57,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2011,30.05,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2012,29.75,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2013,29.45,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2014,29.42,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2015,22.39,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2016,19.6,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2017,22.28,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2018,23.94,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2019,25.95,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2020,21.9,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2005,11.55,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2006,12.78,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2007,14.12,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2008,18.39,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2009,12.19,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2010,15.19,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2011,19.36,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2012,19.16,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2013,18.97,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2014,18.95,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2015,13.03,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2016,11.41,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2017,12.97,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2018,13.93,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2019,15.1,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2020,12.74,Base survey of 2015,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,10.22,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,11.31,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,12.49,Base survey of 2005,,840,No specific size,90
Oats,40,Operating costs,2,"Fuel, lube, and electricity","Fuel, lube, and electricity",710,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,16.28,Base survey of 2005,,840,No specific size,90
