Commodity,CommodityId,Category,CategoryId,Item,Item2,ItemId,Units,UnitsAbr,UnitsId,Region,RegionId,Country,CountryId,Year,Value,SurveyBaseYear,Note,Order,Size,SizeId
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1995,9.19,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1996,11.67,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1997,11.2,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1998,9.35,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1999,9.37,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2000,8.82,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2001,9.3,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2002,9.7,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2003,9.51,Base survey of 1995,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2004,10.82,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2005,9.74,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2006,11.02,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2007,11.7,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2008,20.04,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2009,16.15,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2010,16.15,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2011,19.43,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2012,24.07,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2013,14.32,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2014,14.42,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2015,9.86,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2016,10.96,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2017,13.4,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2018,13.5,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2019,14.46,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2020,13.75,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2004,7.27,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2005,8.2,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2006,7.84,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2007,10.5,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2008,14.74,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2009,11.54,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2010,17.06,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2011,13.18,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2012,16.01,Base survey of 2004,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2013,21.54,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2014,20.41,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2015,16.91,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2016,16.24,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2017,16.91,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2018,20.65,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2019,18.93,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Secondary product, hay","Secondary product, hay",45,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2020,17.96,Base survey of 2013,,130,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1995,630.95,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1996,648.19,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1997,617.54,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1998,654.68,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1999,624.61,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2000,552.37,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2001,607.15,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2002,451.64,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2003,576.28,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2004,659.61,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,551.14,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,525.41,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,668.56,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,748.17,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,814.89,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,764.5,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,917.8,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,1451.49,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,1102.26,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,867.12,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,762.7,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,713.74,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,934.49,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,917.44,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,864.43,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,867.97,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1995,477.44,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1996,483.4,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1997,518.67,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1998,465.47,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1999,474.08,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2000,357.98,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2001,409.08,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2002,533.91,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2003,573.94,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2004,743.9,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,693.49,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,701.37,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,864.67,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,838.04,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2009,986.34,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2010,1055.92,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2011,856.99,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2012,1359.39,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2013,1221.79,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2014,1094.82,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2015,693.82,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2016,514.63,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2017,786.53,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2018,861.5,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2019,1041.77,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,850.84,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,1995,653.02,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,1996,743.68,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,1997,612.31,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,1998,703.76,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,1999,639.17,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2000,613.03,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2001,669.93,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2002,410.04,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2003,592.02,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2004,604.51,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2005,529.33,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2006,501.33,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2007,648.82,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2008,744.73,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2009,785.21,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2010,803.58,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2011,947.88,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2012,1532.64,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2013,1128.75,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2014,792.86,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2015,821.45,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2016,708.88,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2017,979.7,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2018,940.05,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2019,787.94,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (AL, GA)",71,United States,10,2020,865.35,Base survey of 2013,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1995,729.79,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1996,843.83,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1997,688.95,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1998,810.15,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,1999,724.77,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2000,793.98,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2001,810.62,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2002,451.54,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2003,594.52,Base survey of 1995,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2004,845.06,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2005,519.86,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2006,554.44,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2007,626.34,Base survey of 2004,,510,No specific size,90
Peanut,50,Gross value of production,1,"Total, gross value of production","Total, gross value of production",380,dollars per planted acre,$ / planted ac,10,"Southern Seaboard (VA, NC, SC)",72,United States,10,2008,700.44,Base survey of 2004,,510,No specific size,90
